X,Y,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,City,State,addrtype,addrlocat
-78.8725626,35.7887906,206 Highfield Avenue,Landsdowne,2933,2002,5,3,1,Detached,"$379,900","$364,200",0-.25 Acres,8,0,0.9505,"$363,319.00",No,1,2,124,79,NA,Cary,NC,building
-78.8632704490384,35.8079615275134,508 Quaker Dell Lane,Heritage Pines,2659,2005,3,2,0,Detached,"$375,000","$365,000",0-.25 Acres,9,256,0.98,"$362,953.00",No,1,2,25,25,NA,Cary,NC,place
-78.8623521795383,35.8081598058132,403 Indian Elm Lane,Heritage Pines,2606,2004,3,2,0,Detached,"$375,000","$365,000",0-.25 Acres,9,252,0.956,"$356,821.00",No,1,2,112,112,NA,Cary,NC,place
-78.833608,35.762845,210 Moravia Lane,Olde Salem,2696,2000,4,2,1,Detached,"$370,000","$365,000",0-.25 Acres,10,0,0.95,"$345,887.00",No,1,2,14,14,NA,Cary,NC,place
-78.8271767157518,35.7561695358517,1748 Laurel Park Place,Laurel Park,2644,2008,4,3,1,Detached,"$369,900","$365,000",0-.25 Acres,8,0,0.9845,"$325,785.00",No,1,2,14,14,NA,Cary,NC,place
-78.8694331933284,35.77127675,120 Milley Brook Court,Brookstone,2650,1998,4,2,1,Detached,"$375,000","$365,000",0-.25 Acres,10,0,0.9505,"$324,688.00",No,1,2,25,25,NA,Cary,NC,building
-78.7696205283478,35.7567827830957,107 Tulliallan Lane,Stonehaven,2458,1989,4,2,1,Detached,"$355,000","$365,000",.26-.5 Acres,9,342,0.9505,"$313,478.00",No,1,2,1,1,NA,Cary,NC,place
-78.8452469,35.7795021,200 Graywick Way,Southwick,2378,1993,3,2,1,Detached,"$350,000","$365,000",.26-.5 Acres,8,0,0.9505,"$323,064.00",No,1,2,3,3,NA,Cary,NC,building
-78.9094341924828,35.832219066611,4005 Overcup Oak Lane,Amberly,2636,2016,3,3,1,Attached,"$368,990","$365,490",0-.25 Acres,8,254,0.9845,"$368,990.00",Yes,1,1,72,72,NA,Cary,NC,place
-78.9095335,35.8313133,629 Balsam Fir Drive,Amberly,2636,2016,3,3,1,Attached,"$365,991","$365,991",0-.25 Acres,8,0,0.9845,"$365,990.00",Yes,1,1,0,0,NA,Cary,NC,highway
-78.8963284,35.842348,4234 Vallonia Drive,The Village at Evans Farm,2405,2016,4,3,1,Attached,"$367,170","$366,670",0-.25 Acres,8,0,0.9845,$0.00,Yes,1,2,0,0,NA,Cary,NC,highway
-78.8521703014992,35.8162185106038,301 Anniston Court,Madison Place,3109,2001,3,3,1,Attached,"$374,900","$367,000",0-.25 Acres,8,0,0.9845,"$321,176.00",No,1,2,3,3,NA,Cary,NC,place
-78.8137585,35.8131846,455 Talons Rest Way,The Creeks at Weston,2486,2016,3,2,1,Attached,"$367,882","$367,882",0-.25 Acres,7,0,0.9845,$0.00,Yes,1,2,0,0,NA,Cary,NC,highway
-78.9088313470129,35.8239894576614,248 Northlands Drive,Arlington Park at Amberly,3080,2005,3,3,0,Detached,"$370,000","$368,000",0-.25 Acres,10,0,0.9505,"$324,459.00",No,1,2,52,23,NA,Cary,NC,place
-78.9095335,35.8313133,627 Balsam Fir Drive,Amberly,2711,2016,3,3,1,Attached,"$374,225","$368,950",0-.25 Acres,8,200,0.9845,"$374,225.00",Yes,1,1,47,47,NA,Cary,NC,highway
-78.9094625962414,35.8322035333055,4003 Overcup Oak Lane,Amberly,2708,2016,3,3,1,Attached,"$368,990","$369,910",0-.25 Acres,8,254,0.9845,"$368,990.00",Yes,1,1,72,72,NA,Cary,NC,place
-78.8148044,35.812575,182 Wildfell Trail,The Creeks at Weston,2616,2016,3,3,1,Attached,"$369,990","$369,990",0-.25 Acres,8,407,0.9848,$0.00,Yes,1,1,225,225,NA,Cary,NC,highway
-78.8148044,35.812575,178 Wildfell Trail,The Creeks at Weston,2611,2016,3,3,1,Attached,"$374,990","$370,000",0-.25 Acres,8,407,0.9845,$0.00,Yes,1,1,128,128,NA,Cary,NC,highway
-78.9170039988318,35.8334675005841,910 Footbridge Place,Carolina Preserve,1916,2007,2,2,0,Detached,"$375,000","$370,000",0-.25 Acres,7,0,0.9838,"$290,556.00",No,1,2,5,5,NA,Cary,NC,place
-78.8333254603039,35.7631818003405,207 Moravia Lane,Olde Salem,2700,1999,4,2,1,Detached,"$370,000","$370,000",0-.25 Acres,9,0,0.9505,"$350,135.00",No,1,2,1,1,NA,Cary,NC,place
-78.8599242783717,35.7859675,101 Somersby Court,Wellsley,2515,1994,4,2,1,Detached,"$385,000","$370,000",.26-.5 Acres,9,0,0.9845,"$363,819.00",No,1,2,131,131,NA,Cary,NC,building
-78.8271770288581,35.7575097373178,1640 Laurel Park Place,Laurel Park,2877,2007,3,2,1,Detached,"$371,900","$371,900",0-.25 Acres,9,0,0.95,"$350,250.00",No,1,2,4,4,NA,Cary,NC,place
-78.8137585,35.8131846,443 Talons Rest Way,The Creeks at Weston,2486,2016,3,2,1,Attached,"$379,990","$373,000",0-.25 Acres,7,0,0.9845,$0.00,Yes,1,2,33,33,NA,Cary,NC,highway
-78.7471621484613,35.7441842816023,102 Franklin Chase Court,Franklin Chase,2856,1994,4,2,1,Detached,"$369,900","$373,000",.26-.5 Acres,8,970,0.9505,"$363,474.00",No,1,2,2,2,NA,Cary,NC,place
-78.9185663781817,35.8271575335224,509 Garendon Drive,Carolina Preserve,1930,2006,2,2,0,Detached,"$380,000","$373,000",0-.25 Acres,6,0,0.9919,"$299,994.00",No,1,2,44,44,NA,Cary,NC,place
-78.8148044,35.812575,176 Wildfell Trail,The Creeks at Weston,2611,2016,3,3,1,Attached,"$374,609","$374,829",0-.25 Acres,8,407,0.9845,$0.00,Yes,1,1,0,0,NA,Cary,NC,highway
-78.8148044,35.812575,146 Wildfell Trail,The Creeks at Weston,2486,2016,3,2,1,Attached,"$374,990","$374,990",0-.25 Acres,7,0,0.9845,$0.00,Yes,1,2,18,18,NA,Cary,NC,highway
-78.8698170185911,35.7729215,102 Milley Brook Court,Brookstone,2658,1998,4,2,1,Detached,"$374,900","$375,000",0-.25 Acres,9,0,0.9505,"$343,259.00",No,1,2,8,8,NA,Cary,NC,building
-78.7807654299937,35.7274530912414,104 Glen Mavis Court,Lochmere,2782,1992,4,2,1,Detached,"$380,000","$375,000",.26-.5 Acres,9,0,0.928,"$339,326.00",No,1,2,46,46,NA,Cary,NC,place
-78.9157353333333,35.8367573333333,913 Gillinder Place,Carolina Preserve,1717,2009,2,2,0,Detached,"$385,000","$375,000",0-.25 Acres,6,0,0.99,"$321,226.00",No,1,2,115,115,NA,Cary,NC,place
-78.7712820975094,35.7170811996595,205 Brookridge Drive,Brookridge,2489,1975,4,2,1,Detached,"$394,900","$375,000",1-2.9 Acres,12,0,0.6945,"$374,279.00",No,3,0,59,59,NA,Cary,NC,place
-78.9081864,35.8298883,1054 Residents Club Drive,Amberly,2559,2016,4,3,1,Attached,"$377,900","$375,000",0-.25 Acres,9,0,0.9845,"$55,000.00",Yes,0,2,203,203,NA,Cary,NC,highway
-78.86174,35.823634,104 Hamilton Hedge Place,Carpenter Village,2705,2002,3,2,1,Detached,"$389,999","$375,350",0-.25 Acres,9,708,0.9845,"$404,960.00",No,1,2,33,33,NA,Cary,NC,place
-78.9078069648085,35.8311080440157,1217 Sand Pine Drive,Amberly,2364,2016,4,3,1,Attached,"$376,369","$376,109",0-.25 Acres,8,400,0.9845,"$376,369.00",Yes,1,2,0,0,NA,Cary,NC,place
-78.9078083848535,35.831065916012,1213 Sand Pine Drive,Amberly,2626,2016,3,3,1,Attached,"$366,086","$377,000",0-.25 Acres,8,200,0.9845,"$366,087.00",Yes,1,1,11,11,NA,Cary,NC,place
-78.9081864,35.8298883,1052 Residents Club Drive,Amberly,2567,2016,4,3,1,Attached,"$377,900","$377,900",0-.25 Acres,9,0,0.9845,"$55,000.00",Yes,0,2,220,220,NA,Cary,NC,highway
-78.9172082269503,35.8374905924071,524 Clarenbridge Drive,Carolina Preserve,1910,2009,2,2,0,Detached,"$390,000","$379,000",0-.25 Acres,8,513,0.9838,"$320,312.00",No,1,2,14,14,NA,Cary,NC,place
-78.8558856088162,35.77446535,105 Point Harbor Drive,Park Village,2538,1997,4,2,1,Detached,"$365,000","$380,000",0-.25 Acres,10,0,0.9845,"$286,768.00",No,1,2,1,1,NA,Cary,NC,building
-78.8703311738657,35.7756192,101 Janey Brook Court,Brookstone,2768,1998,4,2,1,Detached,"$385,000","$380,000",0-.25 Acres,10,0,0.864,"$338,007.00",No,1,2,4,4,NA,Cary,NC,building
-78.7578818113192,35.7328589223556,112 Lochwood East Drive,Lochmere,3535,1985,3,2,1,Detached,"$399,500","$380,000",.51-.75 Acres,9,0,0.9845,"$401,297.00",No,1,2,64,64,NA,Cary,NC,place
-78.8818549461268,35.7765507,309 Euphoria Circle,Harmony,2742,2008,5,3,0,Detached,"$399,000","$380,000",.51-.75 Acres,10,0,0.91,"$350,366.00",No,1,2,46,46,NA,Cary,NC,building
-78.8148044,35.812575,174 Wildfell Trail,The Creeks at Weston,2633,2016,4,3,1,Attached,"$379,932","$380,605",0-.25 Acres,10,494,0.9845,$0.00,Yes,1,2,0,0,NA,Cary,NC,highway
-78.9081864,35.8298883,1056 Residents Club Drive,Amberly,2564,2016,4,3,1,Attached,"$381,900","$381,000",0-.25 Acres,8,0,0.9845,"$55,000.00",Yes,1,2,183,183,NA,Cary,NC,highway
-78.844889,35.808992,101 Boltstone Court,Preston,2250,1997,4,2,1,Detached,"$393,000","$382,000",.26-.5 Acres,9,0,0.9505,"$356,077.00",No,1,2,60,0,NA,Cary,NC,place
-78.7871682895775,35.7201225129439,109 Steep Bank Drive,Kildaire Farms,3098,1993,4,2,1,Detached,"$389,000","$382,500",.26-.5 Acres,10,0,0.95,"$361,115.00",No,1,2,96,96,NA,Cary,NC,place
-78.7577404897959,35.7419376326531,103 Rodwell Court,Lochmere Village,3168,1997,5,2,1,Detached,"$389,000","$382,500",.26-.5 Acres,11,0,0.9505,"$367,534.00",No,1,2,43,43,NA,Cary,NC,place
-78.9158444081633,35.8389930408163,233 Elverson Place,Carolina Preserve,2057,2012,3,2,0,Detached,"$383,900","$382,900",0-.25 Acres,9,0,0.9838,"$323,121.00",No,1,2,5,5,NA,Cary,NC,place
-78.8317859338821,35.7776877164784,203 Custer Trail,Charleston Woods,2827,1992,4,2,1,Detached,"$380,000","$383,000",0-.25 Acres,11,0,0.9505,"$398,592.00",No,1,2,4,4,NA,Cary,NC,place
-78.806021,35.725876,701 Angelica Circle,Renaissance at Regency,2514,2016,4,2,1,Detached,"$399,900","$383,400",0-.25 Acres,7,0,0.93,$0.00,Yes,1,2,253,140,NA,Cary,NC,place
-78.8432330957621,35.8288432,601 Piper Stream Circle,Twin Lakes,3057,2008,4,3,1,Detached,"$384,900","$384,900",0-.25 Acres,9,0,0.9505,"$360,803.00",No,1,2,5,5,NA,Cary,NC,building
-78.8484881,35.7839789,210 Daymire Glen Lane,Davis Square,2519,2016,3,3,1,Attached,"$399,900","$384,900",0-.25 Acres,6,0,0.968,$0.00,Yes,1,2,85,85,NA,Cary,NC,highway
-78.8549018518371,35.8195322658101,405 Carpenter Town Lane,Carpenter Village,2540,1998,3,2,1,Detached,"$385,000","$385,000",0-.25 Acres,9,0,0.9505,"$343,776.00",No,1,2,3,3,NA,Cary,NC,place
-78.9183475138016,35.8352591382239,705 Eldridge Loop,Carolina Preserve,2156,2010,2,2,0,Detached,"$400,000","$385,000",0-.25 Acres,8,0,0.984,"$330,636.00",No,1,2,12,12,NA,Cary,NC,place
-78.875124552877,35.78724415,100 Glenmore Road,Landsdowne,2867,1995,4,2,1,Detached,"$385,000","$385,000",.26-.5 Acres,9,0,0.9845,"$335,757.00",No,1,2,5,5,NA,Cary,NC,building
-78.8688686402885,35.7795399,104 ParkWalk Court,West Park,2518,1993,4,2,1,Detached,"$395,000","$385,000",0-.25 Acres,9,331,0.9505,"$361,136.00",No,1,2,2,2,NA,Cary,NC,building
-78.9153828456089,35.8434667069338,309 Arvada Drive,Carolina Preserve,1906,2010,2,2,0,Detached,"$385,000","$385,000",0-.25 Acres,7,608,0.98,"$320,090.00",No,1,2,5,5,NA,Cary,NC,place
-78.770833,35.731507,101 Woodgrove Lane,Lochmere,3580,1985,4,2,1,Detached,"$400,000","$385,000",.26-.5 Acres,11,251,0.9505,"$409,580.00",No,2,2,53,53,NA,Cary,NC,place
-78.9081864,35.8298883,1050 Residents Club Drive,Amberly,2777,2016,3,3,1,Attached,"$388,900","$387,000",0-.25 Acres,9,0,0.9845,"$55,000.00",Yes,0,2,100,100,NA,Cary,NC,highway
-78.8204307234703,35.7722935440965,105 Queens Knoll Court,Oxxford Hunt,2872,1992,4,2,1,Detached,"$399,000","$389,000",.26-.5 Acres,10,0,0.93,"$302,827.00",No,1,2,50,50,NA,Cary,NC,place
-78.8493956,35.7833988,426 Daylin Drive,Davis Square,2515,2016,3,3,1,Attached,"$399,900","$389,900",0-.25 Acres,9,0,0.968,$0.00,Yes,1,2,92,92,NA,Cary,NC,highway
-78.8540685474666,35.8196638865182,311 Carpenter Town Lane,Carpenter Village,2423,1999,4,3,0,Detached,"$389,900","$390,000",0-.25 Acres,9,0,0.95,"$348,451.00",No,1,2,5,5,NA,Cary,NC,place
-78.864431,35.79255865,105 Fringe Tree Court,Berkeley,2549,2000,4,2,1,Detached,"$405,000","$390,000",.26-.5 Acres,9,0,0.98,"$361,917.00",No,1,2,98,98,NA,Cary,NC,building
-78.8668204148174,35.7820296,302 Parkmeadow Drive,Westpark (Cary),3158,1993,4,2,1,Detached,"$399,900","$390,000",0-.25 Acres,12,0,0.985,"$311,579.00",No,1,2,23,23,NA,Cary,NC,building
-78.7986057746565,35.7551045243044,110 King George Loop,Royal Ridge,2475,1986,4,2,1,Detached,"$395,000","$390,000",.26-.5 Acres,9,0,0.9505,"$333,331.00",No,2,2,7,7,NA,Cary,NC,place
-78.8595365,35.82555225,135 Presidents Walk Lane,Legacy at Carpenter Village,2833,2005,4,2,1,Detached,"$395,000","$390,000",0-.25 Acres,10,0,0.989,"$351,394.00",No,1,2,9,9,NA,Cary,NC,place
-78.8321935896998,35.7817018341724,107 Ranchero Court,Fairfax,2417,1993,4,2,1,Detached,"$389,000","$390,250",.26-.5 Acres,9,0,0.9505,"$315,666.00",No,1,2,6,6,NA,Cary,NC,place
-78.8611447494879,35.8206179609859,907 Carpenter Town Lane,Carpenter Village,2596,2003,3,3,0,Detached,"$398,000","$391,500",0-.25 Acres,8,0,0.9505,"$378,231.00",No,1,2,6,6,NA,Cary,NC,place
-78.7915033724579,35.6988292436514,1561 Lily Creek Drive,Stonebridge,2417,2011,3,3,0,Detached,"$387,000","$392,000",0-.25 Acres,7,0,0.9505,"$367,910.00",No,1,3,2,2,NA,Cary,NC,place
-78.7980032173452,35.8062724725667,104 Amber Creek Circle,Silvercreek,2900,1996,4,3,0,Detached,"$395,000","$392,500",.26-.5 Acres,11,0,0.9505,"$345,842.00",No,1,2,46,46,NA,Cary,NC,place
-78.8484881,35.7839789,224 Daymire Glen Lane,Davis Square,2568,2016,4,3,1,Attached,"$399,900","$393,900",0-.25 Acres,7,0,0.968,$0.00,Yes,0,2,71,71,NA,Cary,NC,highway
-78.9118531569958,35.8334272328658,5018 Blue Jack Oak Drive,Amberly,2820,2013,4,3,1,Detached,"$409,900","$395,000",0-.25 Acres,0,9,0.9845,"$396,386.00",No,0,2,57,57,NA,Cary,NC,place
-78.8964445617825,35.8234680407026,805 Vandalia Drive,Cary Park,2631,2012,5,3,0,Detached,"$400,000","$395,000",0-.25 Acres,13,0,0.9505,"$321,824.00",No,1,2,11,11,NA,Cary,NC,place
-78.8552897,35.7911567,107 Sunstone Drive,Stone Creek Village,2015,2006,3,2,1,Attached,"$410,000","$395,000",0-.25 Acres,7,469,0.9505,"$355,825.00",No,1,2,20,20,NA,Cary,NC,place
-78.8541293054671,35.8192943960664,114 White Bloom Lane,Carpenter Village,2702,2000,4,2,1,Detached,"$399,000","$395,000",0-.25 Acres,10,0,0.9505,"$364,913.00",No,1,2,34,31,NA,Cary,NC,place
-78.8493956,35.7833988,429 Daylin Drive,Davis Square,2516,2016,3,3,1,Attached,"$412,900","$397,000",0-.25 Acres,6,0,0.968,$0.00,Yes,1,2,83,83,NA,Cary,NC,highway
-78.8664444512563,35.78349805,112 Parkmeadow Drive,Westpark (Cary),2753,1993,4,2,1,Detached,"$405,900","$397,500",0-.25 Acres,12,441,0.9505,"$310,679.00",No,1,2,42,42,NA,Cary,NC,building
-78.8493956,35.7833988,418 Daylin Drive,Davis Square,2515,2016,3,3,1,Attached,"$399,900","$397,900",0-.25 Acres,9,0,0.968,$0.00,Yes,1,2,66,66,NA,Cary,NC,highway
-78.7734379768963,35.7218231504969,103 Scots Fir Lane,Lochmere,2602,1994,4,2,1,Detached,"$399,900","$399,900",0-.25 Acres,9,630,0.9845,"$372,863.00",No,1,2,11,11,NA,Cary,NC,place
-78.7492334234531,35.7400612767618,410 Danton Drive,Coventry Woods,2888,1996,4,2,1,Detached,"$405,000","$400,000",0-.25 Acres,10,2891,0.9505,"$348,066.00",No,1,2,29,29,NA,Cary,NC,place
-78.7557867,35.7355484,102 Cricket Lane,Lochmere,3022,1986,3,2,1,Detached,"$425,000","$400,000",.26-.5 Acres,9,325,0.898,"$415,105.00",No,1,2,74,74,NA,Cary,NC,highway
-78.865142,35.818671,401 April Bloom Lane,Carpenter Village,2498,2004,3,2,1,Detached,"$399,900","$400,000",.26-.5 Acres,9,0,0.9505,"$383,432.00",No,1,1,2,2,NA,Cary,NC,place
-78.9093470786655,35.8400265632087,2334 Pindos Drive,Overlook at Amberly,3109,2014,4,3,1,Detached,"$400,000","$400,000",0-.25 Acres,10,0,0.9505,"$367,577.00",No,1,2,4,4,NA,Cary,NC,place
-78.8220300917946,35.7942605393995,121 High Country Drive,Highlands,2400,1989,4,2,1,Detached,"$389,000","$400,000",0-.25 Acres,8,0,0.9505,"$336,219.00",No,1,2,1,1,NA,Cary,NC,place
-78.8065234615626,35.7266298215689,1322 English Cottage Lane,Renaissance at Regency,2742,2011,4,2,2,Detached,"$409,900","$401,000",0-.25 Acres,8,0,0.9845,"$404,558.00",No,1,2,35,35,NA,Cary,NC,place
-78.9152748839429,35.8309173944223,102 Beckingham Loop,Carolina Preserve,2272,2007,3,2,0,Detached,"$409,900","$403,000",0-.25 Acres,8,0,0.864,"$259,887.00",No,1,2,83,4,NA,Cary,NC,place
-78.8420872181422,35.7723440735281,102 Pacoval Place,MacArthur Park,2716,1992,4,2,1,Detached,"$406,000","$403,000",.26-.5 Acres,8,360,0.864,"$377,436.00",No,1,2,3,3,NA,Cary,NC,place
-78.8438701972161,35.7784510835077,115 Southwick Court,MacArthur Park,3228,1993,4,2,1,Detached,"$415,000","$403,500",.26-.5 Acres,8,0,0.9505,"$349,985.00",No,1,2,3,3,NA,Cary,NC,place
-78.9003579649594,35.8083816952865,438 Golden Harvest Loop,Greystone,2772,2007,4,2,1,Detached,"$414,000","$403,800",0-.25 Acres,10,0,0.9505,"$401,288.00",No,1,2,60,60,NA,Cary,NC,place
-78.8504696685786,35.7962800244824,106 Marblecreek Lane,Riggsbee Farm,2622,1995,4,2,1,Detached,"$415,000","$404,500",.26-.5 Acres,9,0,0.9505,"$389,357.00",No,1,2,38,38,NA,Cary,NC,place
-78.8539271,35.7914147,501 Santorini Drive,Stone Creek Village,2610,2006,3,2,1,Attached,"$409,900","$404,900",0-.25 Acres,8,310,0.928,"$405,339.00",No,1,2,12,12,NA,Cary,NC,place
-78.8221016145575,35.7915885,110 LeBlanc Court,Preston,3159,1994,4,2,1,Detached,"$429,900","$405,000",.26-.5 Acres,12,470,0.9845,"$407,431.00",No,1,2,43,43,NA,Cary,NC,building
-78.7723194692299,35.7760994600008,103 Whispering Pines Court,Allenbrook,2930,1985,4,2,1,Detached,"$405,000","$405,000",.26-.5 Acres,9,2925,0.9505,"$322,740.00",No,1,2,1,1,NA,Cary,NC,place
-78.7891075876804,35.7556051043292,216 Rosecommon Lane,Woods Of Kildaire,3092,1979,4,2,1,Detached,"$410,000","$405,000",.26-.5 Acres,12,794,0.9915,"$307,248.00",No,1,2,27,27,NA,Cary,NC,place
-78.8010413340974,35.6966874166905,302 Millsford Hill Place,Windermere,3355,2001,4,3,1,Detached,"$410,000","$405,000",0-.25 Acres,10,0,0.9505,"$406,124.00",No,1,3,9,9,NA,Cary,NC,place
-78.9012344243728,35.8067014125736,1112 Jewel Creek Drive,Greystone,3083,2008,5,3,0,Detached,"$425,000","$405,000",0-.25 Acres,10,0,0.9505,"$409,048.00",No,1,2,12,12,NA,Cary,NC,place
-78.8042334489796,35.7097002857143,107 Linecrest Court,Danbury,2770,1998,4,2,1,Detached,"$399,900","$405,000",.26-.5 Acres,12,510,0.9845,"$371,830.00",No,1,2,3,3,NA,Cary,NC,place
-78.918604377341,35.8350904254737,708 Eldridge Loop,Carolina Preserve,2154,2010,2,2,0,Detached,"$405,000","$405,000",0-.25 Acres,7,449,0.9838,"$330,636.00",No,1,2,5,5,NA,Cary,NC,place
-78.793746,35.71665,100 Magnolia Tree Court,Magnolia Woods,2853,1998,4,2,1,Detached,"$409,000","$405,399",.26-.5 Acres,10,1394,0.9505,"$438,153.00",No,2,2,139,73,NA,Cary,NC,place
-78.8690866249846,35.78239375,200 ParkKnoll Lane,Westpark (Cary),3126,1992,4,2,1,Detached,"$399,900","$405,500",.26-.5 Acres,9,600,0.9505,"$373,087.00",No,1,2,3,3,NA,Cary,NC,building
-78.8484881,35.7839789,216 Daymire Glen Lane,Davis Square,2517,2016,3,3,1,Attached,"$409,900","$406,900",0-.25 Acres,6,0,0.968,$0.00,Yes,1,2,51,51,NA,Cary,NC,highway
-78.8484881,35.7839789,214 Daymire Glen Lane,Davis Square,2514,2016,3,3,1,Attached,"$409,900","$406,900",0-.25 Acres,6,0,0.968,$0.00,Yes,1,2,63,63,NA,Cary,NC,highway
-78.7727896595608,35.7153426468346,129 Bonniewood Drive,Lochmere,2691,1991,4,2,1,Detached,"$410,000","$407,000",.26-.5 Acres,10,0,0.9845,"$355,003.00",No,1,2,1,1,NA,Cary,NC,place
-78.8149564805546,35.7831657699957,209 Darbytown Place,The Battery,3454,2005,4,3,0,Detached,"$399,999","$407,000",0-.25 Acres,9,0,0.96,"$378,026.00",No,1,2,139,139,NA,Cary,NC,place
-78.8484881,35.7839789,259 Daymire Glen Lane,Davis Square,2656,2016,4,3,1,Attached,"$409,900","$408,000",0-.25 Acres,9,0,0.968,"$80,000.00",Yes,0,2,77,77,NA,Cary,NC,highway
-78.8936178379552,35.8381982686264,4103 Plum Branch Drive,Evans Farm,2754,2012,4,3,0,Detached,"$414,900","$409,000",0-.25 Acres,9,0,0.9505,"$397,902.00",No,1,2,81,18,NA,Cary,NC,place
-78.8434565931148,35.8003298596717,202 Firetree Lane,Preston,2557,1993,4,2,1,Detached,"$414,900","$409,900",0-.25 Acres,9,0,0.9865,"$345,486.00",No,1,2,55,55,NA,Cary,NC,place
-78.8962301037606,35.8404164926166,4015 Vallonia Drive,Evans Farm,2801,2011,4,3,0,Detached,"$419,900","$410,000",0-.25 Acres,9,0,0.92,"$387,811.00",No,1,2,96,96,NA,Cary,NC,place
-78.9158533061225,35.8389255306122,225 Elverson Place,Carolina Preserve,2722,2011,3,3,0,Detached,"$439,900","$410,000",0-.25 Acres,11,0,0.9919,"$370,426.00",No,1,2,46,46,NA,Cary,NC,place
-78.9061903746926,35.843995235349,606 Windy Peak Loop,Stonewater,2988,2008,4,3,0,Detached,"$399,000","$410,000",0-.25 Acres,9,492,0.9505,"$362,902.00",No,1,2,4,4,NA,Cary,NC,place
-78.774262655145,35.7176056818521,106 Windswept Lane,Lochmere Highlands Lake,2716,1991,4,2,1,Detached,"$415,000","$411,000",0-.25 Acres,9,0,0.9505,"$354,627.00",No,1,2,38,38,NA,Cary,NC,place
-78.7610574150818,35.7631221331307,918 Vickie Drive,Greenwood Acres,3478,1974,3,3,1,Detached,"$410,000","$412,000",.51-.75 Acres,7,0,0.9505,"$303,148.00",No,1,0,3,3,NA,Cary,NC,place
-78.902354,35.808912,1010 Jewel Creek Drive,Greystone,3005,2007,4,2,1,Detached,"$419,000","$412,000",0-.25 Acres,15,440,0.96,"$399,992.00",No,1,2,76,76,NA,Cary,NC,place
-78.9068385188707,35.8297046755464,7623 McCrimmon Parkway,Amberly,3404,2008,4,3,1,Attached,"$425,000","$412,500",0-.25 Acres,8,0,0.9505,"$385,498.00",No,1,2,263,9,NA,Cary,NC,place
-78.8493956,35.7833988,420 Daylin Drive,Davis Square,2517,2016,3,3,1,Attached,"$412,900","$412,900",0-.25 Acres,9,0,0.968,$0.00,Yes,1,2,64,64,NA,Cary,NC,highway
-78.8833076571924,35.7766961,326 Euphoria Circle,Harmony,3554,2007,5,3,1,Detached,"$415,000","$415,000",.26-.5 Acres,10,923,0.91,"$435,740.00",No,1,2,110,110,NA,Cary,NC,building
-78.8620100128037,35.7845937,405 Widdington Lane,Wellsley,3417,1995,4,3,1,Detached,"$414,900","$416,000",.26-.5 Acres,12,865,0.9505,"$385,092.00",No,1,2,34,34,NA,Cary,NC,building
-78.8589628654033,35.8186182027271,507 Commons Walk Circle,Carpenter Village,2738,2004,4,2,1,Detached,"$429,900","$416,900",0-.25 Acres,8,0,0.9845,"$393,182.00",No,1,2,111,111,NA,Cary,NC,place
-78.8539443,35.7910604,502 Santorini Drive,Stone Creek Village,2608,2006,3,2,1,Attached,"$419,900","$417,000",0-.25 Acres,7,310,0.928,"$410,631.00",No,1,2,2,2,NA,Cary,NC,place
-78.8834880088252,35.77659605,328 Euphoria Circle,Harmony,3666,2008,5,3,1,Detached,"$415,000","$418,000",0-.25 Acres,12,213,0.9505,"$421,344.00",No,1,2,8,8,NA,Cary,NC,building
-78.8022381559731,35.8061819239885,101 Silvergrove Drive,Silver Creek,2897,1996,4,2,1,Detached,"$419,000","$419,000",.26-.5 Acres,9,0,0.989,"$358,564.00",No,1,3,2,2,NA,Cary,NC,place
-78.8099736133933,35.7246507079435,622 Angelica Circle,Regency,2199,2016,3,2,1,Detached,"$447,350","$419,350",0-.25 Acres,7,0,0.98,"$110,000.00",Yes,1,2,95,95,NA,Cary,NC,place
-78.807164054726,35.7261355712944,1345 English Cottage Lane,Renaissance at Regency,2401,2015,3,3,1,Detached,"$419,900","$419,400",0-.25 Acres,6,0,0.9505,"$415,590.00",No,1,2,8,8,NA,Cary,NC,place
-78.8589715769355,35.8185854684847,505 Commons Walk Circle,Carpenter Village,2726,2005,3,2,1,Detached,"$419,900","$420,000",0-.25 Acres,9,405,0.9845,"$415,234.00",No,1,2,1,1,NA,Cary,NC,place
-78.7780323252145,35.7144524787664,117 Greymist Lane,Lochmere,3196,1992,4,2,1,Detached,"$424,000","$420,000",.26-.5 Acres,10,0,0.9505,"$421,075.00",No,1,2,57,57,NA,Cary,NC,place
-78.8493956,35.7833988,426 Daylin Drive,Davis Square,2514,2016,3,3,1,Attached,"$429,000","$420,000",0-.25 Acres,7,0,0.968,"$80,000.00",No,1,2,48,12,NA,Cary,NC,highway
-78.7762178358502,35.7184282786528,201 Piperwood Drive,Lochmere,2896,1990,4,2,1,Detached,"$429,000","$420,000",0-.25 Acres,10,702,0.9505,"$380,683.00",No,1,2,19,19,NA,Cary,NC,place
