X,Y,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Geocode Qu,City,State,addrtype,addrlocat
-78.5653775223036,35.8466113725626,5008 Louisburg Road,Not in a Subdivision,1414,1964,3,1,0,Detached,"$175,000","$38,000",.26-.5 Acres,7,0,1.0188,"$103,558.00",No,1,1,4,4,0.22,NA,Raleigh,NC,place
-78.644909,35.875182,7000 Longstreet Drive,Stoney Hollow,1019,1975,2,1,1,Condo,"$45,000","$41,000",0-.25 Acres,5,0,1.0188,"$42,536.00",No,0,0,46,46,0.91,NA,Raleigh,NC,place
-78.608083107569,35.8003386122885,1311 Park Glen Drive,Park Glen,909,1986,2,2,0,Condo,"$41,000","$41,000",0-.25 Acres,6,0,1.1,"$34,042.00",No,0,0,5,5,1,NA,Raleigh,NC,place
-78.6283238256783,35.8549350595589,611 Pine Ridge Place,Cedar Hills Condo,906,1972,2,1,0,Condo,"$44,900","$44,900",0-.25 Acres,4,0,1.03,"$56,603.00",No,0,0,7,7,1,NA,Raleigh,NC,place
-78.7040485212745,35.7830825212745,1018 Sandlin Place,Driftwood,937,1972,2,1,1,Condo,"$59,000","$45,000",0-.25 Acres,6,0,0.95,"$63,349.00",No,0,0,929,929,0.76,NA,Raleigh,NC,place
-78.6091149679702,35.7996651880457,1330 Park Glen Drive,Park Glen,915,1985,2,2,0,Condo,"$55,000","$49,000",0-.25 Acres,4,0,1.07,"$54,521.00",No,0,0,31,31,0.89,NA,Raleigh,NC,place
-78.6081599757682,35.8002520853172,1331 Park Glen Drive,Park Glen,909,1986,2,2,0,Condo,"$52,500","$50,000",0-.25 Acres,4,0,1.02,"$34,042.00",No,0,0,21,21,0.95,NA,Raleigh,NC,place
-78.7040485212745,35.7830825212745,1018 Sandlin Place,Driftwood,942,1972,2,1,1,Condo,"$59,000","$50,000",0-.25 Acres,6,0,0.95,"$63,349.00",No,0,0,929,929,0.85,NA,Raleigh,NC,place
-78.5903896480111,35.8479447448864,2614 Brafferton Court,Millbrook Villlage Condos,754,1981,2,1,0,Condo,"$50,000","$50,000",0-.25 Acres,5,0,1.0355,"$61,348.00",No,1,0,59,0,1,NA,Raleigh,NC,place
-78.7040260179807,35.7830588853982,1004 Sandlin Place,Driftwood,926,1972,2,1,0,Condo,"$53,900","$53,900",0-.25 Acres,5,0,1.0188,"$49,654.00",No,0,0,5,5,1,NA,Raleigh,NC,place
-78.5835525183128,35.8384819994761,4252 Lake Ridge Drive,Lake Ridge Villa Condos,1285,1975,3,2,1,Condo,"$56,000","$54,510",0-.25 Acres,5,0,1.06,"$75,069.00",No,0,0,16,16,0.97,NA,Raleigh,NC,place
-78.6091983259852,35.7995067489656,1341 Park Glen Drive,Park Glen,1015,1986,2,2,0,Condo,"$55,000","$55,000",0-.25 Acres,4,0,1.0188,"$50,223.00",No,1,0,6,6,1,NA,Raleigh,NC,place
-78.5329025643416,35.7468678125931,2412 Barrington Drive,Neuse Woods,1352,1995,3,2,0,Manufactured,"$48,950","$56,000",.26-.5 Acres,5,0,0.697,"$65,831.00",No,0,0,18,18,1.14,NA,Raleigh,NC,place
-78.6465742521269,35.8744639119116,7122 Longstreet Drive,Stoney Hollow,1049,1975,3,1,1,Condo,"$57,000","$56,500",0-.25 Acres,6,0,1.0355,"$46,172.00",No,0,0,7,7,0.99,NA,Raleigh,NC,place
-78.6464660280509,35.8745053039786,7108 Longstreet Drive,Stoney Hollow,1147,1975,3,1,1,Condo,"$57,000","$57,000",0-.25 Acres,6,0,1.0188,"$46,172.00",No,0,0,1,1,1,NA,Raleigh,NC,place
-78.5922627296124,35.8230699417758,3033 Huntleigh Drive,Lakeside Condominiums,556,1983,1,1,0,Condo,"$59,900","$57,500",0-.25 Acres,2,0,1.09,"$48,000.00",No,0,0,17,9,0.96,NA,Raleigh,NC,place
-78.7040319985973,35.7830659985973,1008 Sandlin Place,Driftwood,1018,1972,2,2,0,Condo,"$59,000","$57,800",0-.25 Acres,6,0,1.02,"$53,756.00",No,0,0,3,3,0.98,NA,Raleigh,NC,place
-78.5902800239688,35.8477972440078,2607 Brafferton Court,Millbrook Villlage Condos,899,1981,2,2,0,Condo,"$62,000","$58,000",0-.25 Acres,4,0,0.9818,"$65,780.00",No,1,0,6,6,0.94,NA,Raleigh,NC,place
-78.6209814702758,35.7687024726921,1124 Upchurch Street,Quarry Hills,651,1968,2,1,0,Detached,"$62,000","$58,000",0-.25 Acres,4,0,1.0188,"$58,391.00",No,0,0,65,65,0.94,NA,Raleigh,NC,place
-78.7053075761484,35.7817135646664,1204 Schaub Drive,Driftwood,905,1972,2,1,0,Condo,"$60,000","$59,000",0-.25 Acres,5,0,1.018,"$49,654.00",No,0,0,0,0,0.98,NA,Raleigh,NC,place
-78.5754778910933,35.8535533756866,4921 Hollenden Drive,Villages East,888,1986,1,1,1,Condo,"$59,000","$59,000",0-.25 Acres,3,0,1.1,"$48,000.00",No,0,0,30,30,1,NA,Raleigh,NC,place
-78.7067431880821,35.7823038170197,1283 Schaub Drive,Driftwood,1024,1972,2,1,1,Condo,"$59,900","$59,000",0-.25 Acres,5,0,1.2,"$53,756.00",No,0,0,18,18,0.98,NA,Raleigh,NC,place
-78.596897,35.845655,4706 Walden Pond Drive,Walden Woods,990,1973,2,1,0,Condo,"$67,000","$59,250",0-.25 Acres,5,0,1.268,"$55,910.00",No,1,0,80,80,0.88,NA,Raleigh,NC,place
-78.6037027678428,35.7672136296113,716 Glenbrook Drive,Stratford Park,979,1960,3,1,0,Detached,"$65,000","$60,000",0-.25 Acres,6,0,1.33,"$56,990.00",No,0,0,1,1,0.92,NA,Raleigh,NC,place
-78.5951790275954,35.8478504221558,4803 Walenda Drive,Walden Woods,1324,1973,3,2,1,Condo,"$63,900","$61,000",0-.25 Acres,6,0,1.018,"$62,433.00",No,1,0,3,3,0.95,NA,Raleigh,NC,place
-78.7054672881713,35.7817331341237,1212 Schaub Drive,Driftwood,1018,1972,2,1,1,Condo,"$65,000","$61,000",0-.25 Acres,5,0,1.0188,"$53,756.00",No,0,0,6,6,0.94,NA,Raleigh,NC,place
-78.6177068377965,35.7445123691079,2605 EVERS Drive,Kingwood Forest,1226,1971,3,1,0,Detached,"$63,000","$63,000",0-.25 Acres,6,0,1.0355,"$98,796.00",No,0,0,58,58,1,NA,Raleigh,NC,place
-78.6181939950731,35.7534245152897,1925 Waters Drive,Biltmore Hills,1291,1965,3,1,0,Detached,"$70,000","$63,500",.26-.5 Acres,6,210,1.33,"$84,429.00",No,0,1,0,0,0.91,NA,Raleigh,NC,place
-78.6289081855877,35.7544290174439,1905 Charles Street,Rochester Heights,1094,1959,3,1,0,Detached,"$64,500","$64,500",0-.25 Acres,5,0,1.0188,"$86,832.00",No,0,0,5,5,1,NA,Raleigh,NC,place
-78.6144463900022,35.740249,1405 Savannah Drive,Kingwood Forest,1485,1968,3,1,1,Detached,"$60,000","$65,000",.26-.5 Acres,6,0,1.0188,"$94,406.00",No,0,0,2,2,1.08,NA,Raleigh,NC,place
-78.5964198537724,35.8466513918946,4805 Walden Court,Walden Woods,1315,1973,3,2,1,Condo,"$69,900","$69,900",0-.25 Acres,6,0,1.018,"$61,765.00",No,0,0,33,33,1,NA,Raleigh,NC,place
-78.6164913265306,35.7411105102041,1209 Armstrong Circle,Kingwood Forest,1929,1971,3,1,1,Detached,"$69,900","$69,900",0-.25 Acres,5,0,1.019,"$124,036.00",No,0,1,48,48,1,NA,Raleigh,NC,place
-78.5964154609771,35.8466438848042,4801 Walden Court,Walden Woods,1290,1973,3,2,1,Condo,"$75,000","$70,000",0-.25 Acres,6,0,1.018,"$61,765.00",No,0,0,22,22,0.93,NA,Raleigh,NC,place
-78.5573090690303,35.8832333278179,8129 McGuire Drive,Berkshire Downs West,1026,1985,2,1,1,Attached,"$75,000","$70,500",0-.25 Acres,4,0,1.0355,"$73,064.00",No,1,0,3,3,0.94,NA,Raleigh,NC,place
-78.5762129,35.854221,3806 Grey Harbor Drive,Villages East,937,1986,2,2,0,Condo,"$75,900","$73,000",0-.25 Acres,4,0,1.069,"$52,337.00",No,0,0,15,15,0.96,NA,Raleigh,NC,highway
-78.6066722040395,35.7735961834246,432 Peyton Street,Longacres,1144,1957,3,1,0,Detached,"$70,000","$73,000",0-.25 Acres,5,0,1.019,"$88,999.00",No,1,0,17,17,1.04,NA,Raleigh,NC,place
-78.6631406640861,35.8987302214907,1308 Hillbrow Lane,Wynde Pointe Condos,737,1992,1,1,0,Condo,"$75,900","$73,250",0-.25 Acres,4,0,1.018,"$68,413.00",No,1,0,8,8,0.97,NA,Raleigh,NC,place
-78.6924770865725,35.7764735299244,4236 KAPLAN Drive,Kaplan Ridge,963,1996,2,1,1,Attached,"$79,000","$73,500",0-.25 Acres,6,0,0.97,"$73,147.00",No,0,0,14,14,0.93,NA,Raleigh,NC,place
-78.5777279,35.852814,4900 Avenida Del Sol Drive,Villages East,1287,1987,2,2,0,Condo,"$74,000","$74,000",0-.25 Acres,5,0,0.96,"$59,486.00",No,1,0,15,15,1,NA,Raleigh,NC,highway
-78.595405,35.846276,4717 Walden Pond Drive,Walden Woods,1287,1973,3,2,1,Condo,"$74,900","$74,000",0-.25 Acres,7,0,1.0188,"$61,765.00",No,0,0,58,58,0.99,NA,Raleigh,NC,place
-78.720432400000007,35.7820367,4703 Bluebird Court,Dutch Village,1053,1968,2,1,1,Condo,"$72,900","$74,000",0-.25 Acres,4,0,1.0233,"$70,770.00",No,0,0,8,8,1.02,NA,Raleigh,NC,highway
-78.575467,35.852343,4907 Hollenden Drive,Villages East,1011,1986,2,2,0,Condo,"$79,900","$74,000",0-.25 Acres,4,0,1.069,"$53,513.00",No,1,0,56,56,0.93,NA,Raleigh,NC,place
-78.5333439766213,35.7519083205554,2008 Ann Avenue,Beechwood,1226,1961,3,1,0,Detached,"$84,900","$75,000",.26-.5 Acres,5,430,0.6945,"$129,641.00",No,0,0,66,66,0.88,NA,Raleigh,NC,place
-78.6665891629102,35.7523837386086,2030 Quaker Landing,Wellington Woods,920,1987,2,2,0,Condo,"$74,000","$75,000",0-.25 Acres,4,0,1.02,"$66,519.00",No,0,0,3,3,1.01,NA,Raleigh,NC,place
-78.619067121771,35.7401611081114,1128 Savannah Drive,Kingswood Forest,1078,1976,4,1,0,Detached,"$75,000","$75,000",0-.25 Acres,6,0,1.0188,"$81,765.00",No,0,0,1,1,1,NA,Raleigh,NC,place
-78.6249617913579,35.8523995719132,5053 Tall Pines Court,Cedar Hills Condo,1562,1972,3,2,1,Condo,"$79,900","$75,000",0-.25 Acres,6,0,1.03,"$78,956.00",No,0,0,34,34,0.94,NA,Raleigh,NC,place
-78.6189659795918,35.8610940408163,1208 Manassas Court,The Falls Condominiums,1008,1972,2,2,0,Condo,"$74,900","$76,000",0-.25 Acres,5,0,1.04,"$67,068.00",No,0,0,1,1,1.01,NA,Raleigh,NC,place
-78.6449428053434,35.8790863397992,169 Newton Road,Sandy Creek,1453,1974,3,2,1,Condo,"$85,000","$77,000",0-.25 Acres,6,0,1.0355,"$95,025.00",No,1,0,31,31,0.91,NA,Raleigh,NC,place
-78.609796,35.741846,2700 Midway Park Court,Parkside,1089,2001,2,2,0,Attached,"$79,900","$77,850",0-.25 Acres,5,0,5.38,"$115,876.00",No,1,0,197,0,0.97,NA,Raleigh,NC,place
-78.6124652284781,35.7752398910722,332 Angier Avenue,Not in a Subdivision,766,1959,2,1,0,Detached,"$80,000","$78,000",0-.25 Acres,4,0,1.0188,"$78,370.00",No,0,0,9,9,0.98,NA,Raleigh,NC,place
-78.6654488967529,35.7532807877993,2010 Quaker Landing,Wellington Woods,1010,1989,2,2,0,Condo,"$74,000","$79,000",0-.25 Acres,4,0,1.035,"$69,392.00",No,0,0,7,7,1.07,NA,Raleigh,NC,place
-78.5935734947506,35.7683206314906,714 Carlisle Street,Worth Dale,1314,1960,3,1,1,Detached,"$77,500","$80,000",0-.25 Acres,5,0,1.034,"$99,368.00",No,0,0,10,10,1.03,NA,Raleigh,NC,place
-78.663113,35.898734,1300 Hillbrow Lane,Wynde Pointe Condos,737,1992,1,1,0,Condo,"$78,900","$80,000",0-.25 Acres,5,0,1.018,"$68,413.00",No,1,0,1,1,1.01,NA,Raleigh,NC,place
-78.6227059963251,35.7491900746616,907 Newcombe Road,Biltmore Hills,981,1960,3,1,0,Detached,"$79,900","$80,000",0-.25 Acres,5,0,1.0188,"$72,910.00",No,0,0,12,12,1,NA,Raleigh,NC,place
-78.68713,35.752205,3001 Trailwood Pines Lane,Trailwood Heights,928,2000,2,2,0,Condo,"$83,500","$80,500",0-.25 Acres,4,0,1.0188,"$81,348.00",No,0,0,18,18,0.96,NA,Raleigh,NC,place
-78.5951193479987,35.8460650002127,4732 Walden Pond Drive,Walden Woods,1860,1974,3,2,1,Condo,"$87,000","$82,500",0-.25 Acres,6,0,1.0355,"$94,019.00",No,1,0,533,227,0.95,NA,Raleigh,NC,place
-78.6189624693878,35.8610950612245,1212 Manassas Court,The Falls Condominiums,1364,1972,2,2,1,Attached,"$82,900","$82,500",0-.25 Acres,5,0,0.095,"$77,557.00",No,0,0,91,91,1,NA,Raleigh,NC,place
-78.705228,35.781702,1200 Schaub Drive,Driftwood,1227,1972,3,2,0,Condo,"$87,500","$83,000",0-.25 Acres,9,0,1.755,"$60,929.00",No,0,0,26,26,0.95,NA,Raleigh,NC,place
-78.6425219777704,35.7441278783199,109 Blanchard Street,Hertford Village,1213,1953,3,1,0,Detached,"$68,000","$83,100",0-.25 Acres,6,216,1.0188,"$104,017.00",No,0,1,30,30,1.22,NA,Raleigh,NC,place
-78.6205707423313,35.7805960607351,26 N Pettigrew Street,Not in a Subdivision,1200,1982,3,1,1,Detached,"$85,000","$85,000",0-.25 Acres,5,0,1.0355,"$69,275.00",No,0,0,1,1,1,NA,Raleigh,NC,place
-78.720432400000007,35.7820367,4701 Bluebird Court,Dutch Village,1209,1968,3,1,1,Condo,"$79,900","$85,000",0-.25 Acres,4,0,1.0233,"$75,753.00",No,0,0,6,6,1.06,NA,Raleigh,NC,highway
-78.6251473013099,35.7495386295575,848 Newcombe Road,Biltmore Hills,973,1960,3,1,0,Detached,"$89,000","$85,000",0-.25 Acres,6,0,1.0188,"$79,064.00",No,0,0,8,8,0.96,NA,Raleigh,NC,place
-78.5557926379594,35.7526704975991,2627 Dwight Place,Walnut Ridge Townhomes,1313,1998,3,2,1,Attached,"$85,000","$85,955",0-.25 Acres,6,0,1.03,"$103,323.00",No,1,0,6,6,1.01,NA,Raleigh,NC,place
-78.5943257986955,35.841599598098,4605 Ravi Road,Green Park Townes,1192,2003,2,2,1,Attached,"$89,900","$86,000",0-.25 Acres,5,0,1.0355,"$72,741.00",No,0,0,1,1,0.96,NA,Raleigh,NC,place
-78.581783688548,35.840001520495,4315 BONA Court,Pine Ridge,1155,1984,2,1,1,Attached,"$93,000","$86,000",0-.25 Acres,5,0,0.99,"$86,841.00",No,1,0,9,9,0.92,NA,Raleigh,NC,place
-78.715583,35.836131,4100 Sedgewood Drive,Richland Run,752,1986,1,1,0,Condo,"$89,900","$87,500",0-.25 Acres,3,0,1.08,"$82,020.00",No,1,0,1,1,0.97,NA,Raleigh,NC,place
-78.5363497006969,35.7417785610179,6013 Gamble Drive,Neuse Woods,1659,1997,3,2,0,Detached,"$90,000","$89,000",.26-.5 Acres,8,0,0.6005,"$80,365.00",No,1,0,4,4,0.99,NA,Raleigh,NC,place
-78.5747765347496,35.8258022920139,3817 Memory Lane,Kelly Heights,1035,1960,3,1,1,Detached,"$99,900","$90,000",0-.25 Acres,6,0,1.188,"$91,487.00",No,0,0,18,18,0.9,NA,Raleigh,NC,place
-78.542073,35.756587,1701 Jeffrey Street,Riverview Estates,1202,1960,3,1,1,Detached,"$95,000","$90,000",.26-.5 Acres,6,0,0.694,"$114,413.00",No,1,0,1,1,0.95,NA,Raleigh,NC,place
-78.742833,35.776381,6000 Winterpointe Lane,Sunpointe Condos,1163,1985,2,2,0,Condo,"$96,500","$90,000",0-.25 Acres,6,0,1.0355,"$98,991.00",No,1,0,4,4,0.93,NA,Raleigh,NC,place
-78.53705370103,35.81299795,2379 Whistling Straits Way,Hedingham,717,2003,1,1,0,Attached,"$84,900","$90,000",0-.25 Acres,3,0,1.0188,"$74,678.00",No,0,0,3,3,1.06,NA,Raleigh,NC,building
-78.644815,35.748331,201 Pecan Road,Parkland,1117,1951,2,1,0,Detached,"$99,500","$90,000",.26-.5 Acres,6,0,1.018,"$86,627.00",No,0,0,21,21,0.9,NA,Raleigh,NC,place
-78.7246373786298,35.7847476026895,43 Red Lane,Red Wolf Crossing,956,2002,2,2,1,Attached,"$93,900","$90,000",0-.25 Acres,4,0,1.0355,"$101,119.00",No,0,0,110,110,0.96,NA,Raleigh,NC,place
-78.534652,35.743176,6000 Bethel Circle,Neuse Woods,1343,1999,3,2,0,Manufactured,"$99,000","$90,500",.26-.5 Acres,7,0,0.6145,"$121,152.00",No,0,2,255,75,0.91,NA,Raleigh,NC,place
-78.622402,35.76952,801 Coleman Street,Quarry Hills,765,1952,2,1,0,Detached,"$90,000","$91,500",0-.25 Acres,5,320,1.0188,"$51,217.00",No,0,0,38,38,1.02,NA,Raleigh,NC,place
-78.5579641337794,35.8859701030709,8233 WYNEWOOD Court,Berkshire Downs West,1148,1991,3,2,0,Detached,"$90,000","$92,000",0-.25 Acres,5,0,1.0355,"$103,531.00",No,0,0,103,103,1.02,NA,Raleigh,NC,place
-78.724674,35.78511,23 Red Lane,Red Wolf Crossing,962,2002,2,2,1,Attached,"$93,900","$92,000",0-.25 Acres,4,0,1.0355,"$100,302.00",No,0,0,18,18,0.98,NA,Raleigh,NC,place
-78.629512,35.755698,1800 Charles Street,Rochester Heights,1322,1960,3,2,0,Detached,"$100,000","$92,000",.26-.5 Acres,6,0,1.01,"$93,297.00",No,0,0,7,7,0.92,NA,Raleigh,NC,place
-78.6263431640132,35.7512039665198,709 Fitzgerald Drive,Biltmore Hills,995,1960,3,1,0,Detached,"$89,900","$92,000",0-.25 Acres,6,44,0.0104,"$95,432.00",No,0,0,3,3,1.02,NA,Raleigh,NC,place
-78.7233392468348,35.7769695134325,904 Barringer Drive,Not in a Subdivision,989,1985,2,1,1,Attached,"$90,000","$92,000",0-.25 Acres,4,0,1.01,"$90,795.00",No,0,0,8,8,1.02,NA,Raleigh,NC,place
-78.5662486753706,35.8787112273747,4636 Jacqueline Lane,Smoketree Townhomes,1090,1987,2,1,1,Attached,"$97,900","$92,500",0-.25 Acres,5,0,1.0188,"$92,145.00",No,1,0,3,3,0.94,NA,Raleigh,NC,place
-78.5962741399696,35.7636492622034,1005 Beverly Drive,Worthdale Park,1053,1966,3,1,1,Detached,"$95,000","$92,500",.26-.5 Acres,5,200,1.04,"$89,778.00",No,0,0,31,31,0.97,NA,Raleigh,NC,place
-78.6025100918605,35.8594475511632,5824 Shady Grove Circle,Pecan Townes,1099,1980,2,1,1,Attached,"$95,000","$93,000",0-.25 Acres,4,0,0.0104,"$94,259.00",No,0,0,57,57,0.98,NA,Raleigh,NC,place
-78.7405400511789,35.7741884304006,724 Godwin Court,Greenbelt,1126,1974,3,1,1,Attached,"$99,900","$93,000",0-.25 Acres,5,0,1.06,"$87,562.00",No,0,0,49,49,0.93,NA,Raleigh,NC,place
-78.6940610493695,35.7775496826135,1442 Kent Road,Kaplan Square,1157,1984,2,1,1,Attached,"$99,500","$94,349",0-.25 Acres,5,0,1.04,"$99,062.00",No,0,0,28,28,0.95,NA,Raleigh,NC,place
-78.619506,35.740363,1101 Savannah Drive,Kingwood Forest,1005,1968,3,1,0,Detached,"$95,000","$94,507",.26-.5 Acres,5,0,1.0355,"$69,930.00",No,0,0,3,3,0.99,NA,Raleigh,NC,place
-78.5545184605926,35.7615146093219,5103 Jimmy Ridge Place,Cannon Ridge,1115,1999,2,2,1,Attached,"$95,000","$95,000",0-.25 Acres,6,0,1.02,"$83,648.00",No,0,0,7,7,1,NA,Raleigh,NC,place
-78.6490362626263,35.8720957373737,6604 Orford Court,Bent Creek,1082,1986,2,2,1,Attached,"$110,000","$95,000",0-.25 Acres,4,0,1.0188,"$102,135.00",No,1,0,7,7,0.86,NA,Raleigh,NC,place
-78.5711890210615,35.743683042123,2602 Friendly Trail,Green Valley,987,1972,3,1,0,Detached,"$95,000","$95,000",.26-.5 Acres,5,0,0.098,"$101,959.00",No,0,0,0,0,1,NA,Raleigh,NC,place
-78.6167200628931,35.7451084572936,2509 EVERS Drive,Kingwood Forest,1186,1971,3,1,1,Detached,"$95,000","$95,000",0-.25 Acres,6,0,1.018,"$89,830.00",No,0,0,24,24,1,NA,Raleigh,NC,place
-78.5777279,35.852814,5021 Avenida Del Sol Drive,Villages East,1325,1985,2,2,1,Attached,"$93,000","$95,000",0-.25 Acres,5,0,1.04,"$88,238.00",No,1,0,2,2,1.02,NA,Raleigh,NC,highway
-78.5992637938933,35.7683056623337,472 Rose Lane,Rosemont Gardens,1044,1955,3,1,0,Detached,"$68,000","$95,000",1-2.9 Acres,5,750,1.019,"$90,969.00",No,1,0,17,17,1.4,NA,Raleigh,NC,place
-78.6541687647892,35.8731181328906,7286 Shellburne Drive,Village on the Green,1724,1983,2,2,1,Attached,"$94,900","$95,000",0-.25 Acres,5,0,1.0188,"$120,911.00",No,1,0,3,3,1,NA,Raleigh,NC,place
-78.5434642425292,35.734330697438,3400 Asgar Court,Chastain,1401,2004,3,2,1,Detached,"$100,000","$95,126",0-.25 Acres,5,0,1.0355,"$128,617.00",No,0,1,25,25,0.95,NA,Raleigh,NC,place
-78.5962632148642,35.8439349872738,4664 Grinding Stone Drive,Walden Woods Condos,2033,1974,4,3,1,Condo,"$96,900","$97,000",0-.25 Acres,8,0,1.0188,"$70,635.00",No,0,0,2,2,1,NA,Raleigh,NC,place
-78.6057537803441,35.7556510941382,1523 Southgate Drive,Southgate,1629,1969,4,2,0,Detached,"$110,000","$97,500",0-.25 Acres,7,0,1.0188,"$94,528.00",No,0,1,35,35,0.89,NA,Raleigh,NC,place
-78.7233433964143,35.7769386158882,906 Barringer Drive,Not in a Subdivision,989,1985,2,1,1,Attached,"$98,900","$97,500",0-.25 Acres,4,32,0.6005,"$90,409.00",No,0,0,6,6,0.99,NA,Raleigh,NC,place
-78.6065317369305,35.7538806149391,1910 Atkins Drive,Southgate,1372,1969,3,2,0,Detached,"$105,500","$98,000",.26-.5 Acres,6,0,1.22,"$78,778.00",No,0,0,59,59,0.93,NA,Raleigh,NC,place
-78.5546500231014,35.7609632250786,5125 Mass Rock Drive,Cannon Ridge,1171,1999,2,2,1,Attached,"$98,500","$98,500",0-.25 Acres,4,0,1.02,"$84,319.00",No,1,0,7,7,1,NA,Raleigh,NC,place
-78.6370874076193,35.7664035676998,1113 S Blount Street,South Park,1108,1930,3,1,0,Detached,"$105,900","$98,500",0-.25 Acres,6,0,1.02,"$61,990.00",No,0,0,33,33,0.93,NA,Raleigh,NC,place
-78.5545001208784,35.7596942697632,5122 Winged Elm Drive,Cannon Ridge,1148,2000,3,2,1,Attached,"$98,500","$98,500",0-.25 Acres,5,0,0.01056,"$86,908.00",No,0,0,35,35,1,NA,Raleigh,NC,place
-78.5858165300263,35.7689915947248,704 Cooper Road,Worth Dale,1054,1961,3,1,0,Detached,"$110,000","$99,000",0-.25 Acres,5,0,1.0188,"$100,036.00",No,0,0,4,4,0.9,NA,Raleigh,NC,place
-78.7426526551457,35.7765484365949,6120 Sunpointe Drive,Sunpointe Condos,1253,1985,2,2,0,Condo,"$99,900","$99,000",0-.25 Acres,5,0,1.018,"$100,312.00",No,1,0,1,1,0.99,NA,Raleigh,NC,place
-78.7423296173598,35.7762402485977,6020 Winterpointe Lane,Sunpointe Condos,1085,1985,2,2,0,Condo,"$105,000","$100,000",0-.25 Acres,5,0,1.0188,"$96,311.00",No,1,0,3,3,0.95,NA,Raleigh,NC,place
-78.6826042510741,35.7740537446464,2502 Avent Ferry Road,Avery Close Condos,1167,1984,2,2,1,Condo,"$99,000","$100,000",0-.25 Acres,5,0,1.0188,"$86,379.00",No,0,0,4,4,1.01,NA,Raleigh,NC,place
-78.5552601489995,35.7271040346271,4013 Volkswalk Place,Abbington Ridge,1330,2005,3,2,1,Attached,"$100,000","$100,000",0-.25 Acres,6,0,1.04,"$93,687.00",No,0,0,71,71,1,NA,Raleigh,NC,place
-78.7393876688678,35.775791230759,5960 Suncreek Court,Suncreek Townhomes,873,1984,2,2,0,Attached,"$100,000","$100,000",0-.25 Acres,5,0,1.09,"$90,989.00",No,1,0,2,2,1,NA,Raleigh,NC,place
-78.6091461888026,35.7655974474477,752 LUNAR Drive,Appollo Heights,974,1969,3,1,0,Detached,"$114,900","$100,000",0-.25 Acres,5,0,0.6005,"$68,335.00",No,0,0,8,8,0.87,NA,Raleigh,NC,place
-78.6193327413885,35.778707568778,15 Bart Street,Battery Heights,984,1972,3,2,0,Detached,"$185,000","$100,000",0-.25 Acres,5,0,0.949,"$84,846.00",No,0,0,293,293,0.54,NA,Raleigh,NC,place
-78.6789660363314,35.77728652301,2323 Champion Court,Western Manor,1286,1966,2,2,1,Condo,"$100,000","$100,000",0-.25 Acres,5,0,1.02,"$84,054.00",No,0,0,0,0,1,NA,Raleigh,NC,place
-78.5347349183673,35.7310782653061,3519 Midway Island Court,Battle Ridge North,1202,2016,3,2,1,Attached,"$100,805","$100,805",0-.25 Acres,5,0,0.92,"$18,000.00",Yes,0,0,0,0,1,NA,Raleigh,NC,place
-78.6027323391658,35.8595192291515,5837 Shady Grove Circle,Pecan Townes,1052,1980,2,1,1,Attached,"$105,000","$101,000",0-.25 Acres,4,0,1.02,"$94,259.00",No,1,0,59,59,0.96,NA,Raleigh,NC,place
-78.5833954963775,35.841109467263,4428 Roller Court,Pine Ridge,1277,1985,2,2,1,Attached,"$104,900","$101,000",0-.25 Acres,4,0,1.0188,"$90,778.00",No,1,0,3,3,0.96,NA,Raleigh,NC,place
-78.5835489509736,35.8414299989569,4465 Roller Court,Pine Ridge,1282,1985,2,2,1,Attached,"$98,500","$101,200",0-.25 Acres,5,0,1.0188,"$90,778.00",No,1,0,8,8,1.03,NA,Raleigh,NC,place
-78.6628893944745,35.7424350113619,1510 Nine Iron Way,The Links Club Condos,966,2001,1,2,0,Condo,"$115,000","$101,750",0-.25 Acres,5,0,0.989,"$103,422.00",No,1,0,39,39,0.88,NA,Raleigh,NC,place
-78.5358636253763,35.7306857233155,3564 Aldie Court,Battle Ridge North,1200,2016,3,2,1,Attached,"$114,990","$101,990",0-.25 Acres,5,0,0.92,"$18,000.00",Yes,0,0,0,0,0.89,NA,Raleigh,NC,place
-78.5358554223946,35.7308178620959,3556 Aldie Court,Battle Ridge North,1205,2016,3,2,1,Attached,"$106,990","$101,990",0-.25 Acres,5,0,0.92,"$18,000.00",Yes,0,0,0,0,0.95,NA,Raleigh,NC,place
-78.5355147961375,35.7309131592275,3534 Aldie Court,Battle Ridge North,1200,2016,3,2,1,Attached,"$106,990","$101,990",0-.25 Acres,5,0,0.92,"$18,000.00",Yes,0,0,0,0,0.95,NA,Raleigh,NC,place
-78.5358615614065,35.7307206573241,3562 Aldie Court,Battle Ridge North,1199,2016,3,2,1,Attached,"$106,990","$101,990",0-.25 Acres,5,0,0.92,"$18,000.00",Yes,0,0,0,0,0.95,NA,Raleigh,NC,place
-78.5358350464025,35.7308464414095,3554 Aldie Court,Battle Ridge North,1197,2016,3,2,1,Attached,"$106,990","$101,990",0-.25 Acres,5,0,0.92,"$18,000.00",Yes,0,0,0,0,0.95,NA,Raleigh,NC,place
