X,Y,,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,City,State,addrtype,addrlocat
-78.871445,35.724708,403,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2054558/0/60/45/9e5095f1e3ca639f2b6bf9df07c56ee2/2/d0bc941a83a28cb43e3e8fa4b546fd53/2054558.JPG,2054558,CLOSED,015/B,1112 Long Gate Way,Scotts Mill,2372,2007,4,2,1,Detached,"$344,900","$353,000",0-.25 Acres,9,0,1.045,"$296,909.00",No,1,2,4,4,4/19/2016,1.02,NA,Apex,NC,street_address
-78.8714169,35.735088,404,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2064535/0/60/45/15694bd92dc45670f95f23aba1d2a4ff/2/db04871fc58d1fc45e4793e6303a3af8/2064535.JPG,2064535,CLOSED,015/A,306 Cameron Glen Drive,Cameron Park,2545,1999,4,2,1,Detached,"$349,900","$354,900",0-.25 Acres,10,0,1.0045,"$326,808.00",No,1,2,2,2,6/24/2016,1.01,NA,Apex,NC,street_address
-78.846931,35.746502,405,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2075264/0/60/45/4605f05b6a00f1467eba387e398a0776/2/47c76690447bb67507884b6a78144d1f/2075264.JPG,2075264,CLOSED,015/C,1166 Marker Drive,The Villages of Apex,2704,2013,3,2,1,Detached,"$357,500","$355,000",0-.25 Acres,10,49,0.0088,"$359,555.00",No,1,2,20,20,9/16/2016,0.99,NA,Apex,NC,street_address
-78.8827589,35.729866,406,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2050571/0/60/45/a914288ffbb227dd94df9edef21e8e62/2/d3b3048b6a9bd62b18a32043fc704cd0/2050571.JPG,2050571,CLOSED,015/B,409 Timber Cut Lane,Scotts Mill,2263,1999,3,2,1,Detached,"$364,900","$355,000",0-.25 Acres,7,0,1.0045,"$309,843.00",No,1,2,19,19,4/22/2016,0.97,NA,Apex,NC,street_address
-78.877591,35.733466,407,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2038048/0/60/45/946604aa106e68bb7629076339d51b72/2/82a0bb7146db6dfe365d04a788805df1/2038048.JPG,2038048,CLOSED,015/A,1225 Tartarian Trail,Dogwood Ridge,2581,1998,4,2,1,Detached,"$369,900","$355,000",.26-.5 Acres,9,0,1.004,"$3,064.00",No,1,2,37,37,2/12/2016,0.96,NA,Apex,NC,street_address
-78.888128,35.729505,408,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092237/0/60/45/2b536ee6b95b0a6714b4d9bb3bc34590/2/dc9579e3bd1fd78f98e0612beddfe18a/2092237.JPG,2092237,CLOSED,015/B,125 Cypress View Way,Scotts Mill,2223,2002,3,2,1,Detached,"$345,000","$355,000",0-.25 Acres,8,1046,0.98,"$312,471.00",No,1,2,3,3,11/10/2016,1.03,NA,Apex,NC,street_address
-78.8295903,35.7566491,409,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2054554/0/60/45/e2b331a3f9fef2bd5ea7bcce21984042/2/d137c408ced8ec05134b35c36f797edc/2054554.JPG,2054554,CLOSED,015/C,868 Bay Bouquet Lane,Ellington Place,2982,2014,4,2,1,Detached,"$349,900","$355,200",0-.25 Acres,11,760,1,"$349,002.00",No,1,2,3,3,4/20/2016,1.02,NA,Apex,NC,street_address
-78.880122,35.727491,410,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098136/0/60/45/edb7cb8d6bb266116d009f8d2518b7a7/2/ad94fae72c62facbe2189e379455db0a/2098136.JPG,2098136,CLOSED,015/B,300 Maple Creek Court,Scotts Mill,2335,1998,4,2,1,Detached,"$365,000","$355,500",0-.25 Acres,8,0,0.9805,"$304,692.00",No,1,2,3,3,1/4/2017,0.97,NA,Apex,NC,street_address
-78.879604,35.728792,411,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2065878/0/60/45/6c78fab00cf003103c45f794b39c4bd5/2/9cbf4255d23d0457ab77d86b03012f14/2065878.JPG,2065878,CLOSED,015/B,413 Maple Creek Court,Scotts Mill,2389,1998,4,3,1,Detached,"$349,900","$356,000",0-.25 Acres,8,0,1.0045,"$320,128.00",No,1,2,1,1,6/29/2016,1.02,NA,Apex,NC,street_address
-78.881168,35.756082,412,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060435/0/60/45/44f84aa914559a2ff5046c450955b4b1/2/a322719e1b16595f093f94ccb297fb0f/2060435.JPG,2060435,CLOSED,010/A,1905 Dunwick Court,Walden Creek,2657,1997,5,2,1,Detached,"$359,900","$357,900",0-.25 Acres,9,0,1.0045,"$319,776.00",No,1,2,3,3,6/14/2016,0.99,NA,Apex,NC,street_address
-78.884277,35.7582499,413,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085404/0/60/45/76e537b6c2546fc09a89e6be316b2c18/2/ba154480d05d1978738abd40120530b6/2085404.JPG,2085404,CLOSED,010/A,2112 Echo Glen Lane,Walden Creek,2464,2000,4,2,1,Detached,"$360,000","$358,000",0-.25 Acres,8,0,0.9805,"$286,961.00",No,1,2,10,10,11/14/2016,0.99,NA,Apex,NC,street_address
-78.880304,35.741058,414,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2049615/0/60/45/2c1a7cb06c50494f2a3cbd8fc8007533/2/68343b9601d6d82c2a90c2db68d7f351/2049615.JPG,2049615,CLOSED,015/B,1405 Celandine Drive,Beckett Crossing,3142,2001,5,3,0,Detached,"$359,000","$359,000",.26-.5 Acres,9,428,1.0045,"$321,099.00",No,1,2,2,2,3/29/2016,1,NA,Apex,NC,street_address
-78.873868,35.726049,415,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2044782/0/60/45/169a5cbc60ed950d25e4c2384e451734/2/f6f5d976faf059104acd81651104ed2e/2044782.JPG,2044782,CLOSED,015/B,617 Village Commons Lane,Scotts Mill,2545,2004,3,2,1,Detached,"$365,000","$360,000",0-.25 Acres,10,0,1.0045,"$292,435.00",No,1,2,4,4,4/29/2016,0.99,NA,Apex,NC,street_address
-78.841647,35.733037,416,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2034799/0/60/45/336c6c1446ecdf115a03c47c5191f032/2/4a5ea19274b6b19d72412800d743f70c/2034799.JPG,2034799,CLOSED,015/C,505 Mill Hopper Lane,Old Mill Village,2598,2010,4,4,1,Detached,"$369,900","$360,000",0-.25 Acres,9,0,1.0045,"$291,815.00",No,1,2,76,76,2/15/2016,0.97,NA,Apex,NC,street_address
-78.851165,35.743205,417,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060001/0/60/45/224432e4d9ba3d33f8ad77aa5c011ba6/2/4da9a95b86fa801ff52f8bf7af1b4b1a/2060001.JPG,2060001,CLOSED,015/C,1105 Maubrey Court,Haddon Place,2391,1997,3,2,1,Detached,"$369,000","$360,000",0-.25 Acres,8,0,0.96,"$289,483.00",No,1,2,2,2,6/7/2016,0.98,NA,Apex,NC,street_address
-78.880562,35.754577,418,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077463/0/60/45/afbe8144461f57ed20498c43f640b4af/2/2a19c15ed6881a929b7900f2fe3e9acd/2077463.JPG,2077463,CLOSED,010/A,2310 Bristers Spring Way,Walden Creek,2434,1997,4,2,1,Detached,"$345,000","$360,000",.26-.5 Acres,10,0,0.9805,"$337,087.00",No,1,2,3,3,8/9/2016,1.04,NA,Apex,NC,street_address
-78.870913,35.734828,419,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087159/0/60/45/ac1914aef40c8144e2ad0f532233014f/2/7fa1b56f54cbd52f25fb48b97f25e5ff/2087159.JPG,2087159,CLOSED,015/B,305 Cameron Glen Drive,Cameron Park,2247,1998,4,2,1,Detached,"$360,000","$360,000",0-.25 Acres,8,0,0.96,"$308,514.00",No,1,2,3,3,10/21/2016,1,NA,Apex,NC,street_address
-78.837264,35.736641,420,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2101751/0/60/45/d50cd2de4b993d9e39804840c01a4a25/2/5b6152b7e681d0593a7b6de067ed8df8/2101751.JPG,2101751,CLOSED,015/C,2003 Charington Court,Shepherds Vineyard,2679,1991,4,2,1,Detached,"$364,900","$362,000",.26-.5 Acres,10,0,1.045,"$284,944.00",No,1,2,8,8,1/31/2017,0.99,NA,Apex,NC,street_address
-78.8872839,35.729531,421,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074198/0/60/45/440f98d33b39e0b21bab8692e036f9e6/2/5821793ff63bc57a399eb113e340cc53/2074198.JPG,2074198,CLOSED,015/B,107 Cypress View Way,Scotts Mill,2473,2000,3,2,1,Detached,"$360,000","$363,000",.26-.5 Acres,9,0,1.0045,"$313,322.00",No,1,2,3,3,8/19/2016,1.01,NA,Apex,NC,street_address
-78.885819,35.754942,422,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2062577/0/60/45/30891851d02347136b7660bff93c2934/2/c0ea04090d1389fd06a680a95d575855/2062577.JPG,2062577,CLOSED,010/A,2819 Kentshire Place,Walden Creek,2625,1998,4,2,1,Detached,"$365,000","$363,000",.26-.5 Acres,9,395,1.004,"$309,783.00",No,1,2,4,4,6/10/2016,0.99,NA,Apex,NC,street_address
-78.868354,35.72698,423,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081403/0/60/45/9e43b1511710161fa4255b523d903326/2/f0cef409fc1d00ef274ed00e186ee202/2081403.JPG,2081403,CLOSED,015/B,1606 Grappenhall Drive,Whitehall Manor,2387,2006,3,2,1,Detached,"$375,000","$365,000",.26-.5 Acres,7,0,0.98,"$299,694.00",No,1,2,8,8,9/15/2016,0.97,NA,Apex,NC,street_address
-78.846661,35.746496,424,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2044261/0/60/45/41958166684a515cca76784ade879b50/2/016d99388dda66c800078c87d38bb33f/2044261.JPG,2044261,CLOSED,015/C,1158 Marker Drive,The Villages of Apex,2563,2012,5,3,1,Detached,"$375,000","$365,000",0-.25 Acres,9,0,1.01,"$315,921.00",No,1,2,5,5,2/23/2016,0.97,NA,Apex,NC,street_address
-78.873036,35.737504,425,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2047176/0/60/45/a4ba2acac26c02652ab28eb3f7e84a01/2/d61233d4e7308edea86746d35f3b95d8/2047176.JPG,2047176,CLOSED,015/B,1788 Pierre Place,Olive Chapel Park,2428,2014,4,2,1,Detached,"$369,000","$366,000",0-.25 Acres,8,0,1.0045,"$311,959.00",No,1,2,10,10,3/17/2016,0.99,NA,Apex,NC,street_address
-78.879245,35.755131,426,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068442/0/60/45/0bdbec58fce912403352cf106c3489aa/2/b48ace0be2d60545febd850cb976d5cd/2068442.JPG,2068442,CLOSED,010/A,1804 Dunwick Court,Walden Creek,2794,1997,4,2,1,Detached,"$369,900","$366,000",.26-.5 Acres,12,0,1.004,"$316,916.00",No,1,2,20,20,6/28/2016,0.99,NA,Apex,NC,street_address
-78.879245,35.755131,427,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087503/0/60/45/c6c52616b9ea7bd771bf624906d0d7fd/2/fcc6c0078c07bf6b8843840dea807c0e/2087503.JPG,2087503,CLOSED,010/A,1804 Dunwick Court,Walden Creek,2720,1997,4,2,1,Detached,"$369,900","$366,900",.26-.5 Acres,10,0,0.9805,"$316,916.00",No,1,2,3,3,9/23/2016,0.99,NA,Apex,NC,street_address
-78.870226,35.7247879,428,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079042/0/60/45/d57af0eb4d6a2f894d90e459e66b7d15/2/06054981bc15d1150984be061dedb841/2079042.JPG,2079042,CLOSED,015/B,1307 Whiston Drive,Whitehall Manor,2205,2003,3,2,1,Detached,"$350,000","$367,000",.26-.5 Acres,8,0,0.98,"$284,993.00",No,1,2,2,2,8/17/2016,1.05,NA,Apex,NC,street_address
-78.867122,35.765401,429,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2043284/0/60/45/093b17a85975d8ef7a37d34b68484d2a/2/bf52a33b44d927e9cf7006c9e94775b5/2043284.JPG,2043284,CLOSED,010/A,2309 Templeton Gap Drive,Charleston Village,3061,2002,4,2,1,Detached,"$375,000","$367,750",.26-.5 Acres,11,0,1.0045,"$356,756.00",No,1,2,3,3,2/23/2016,0.98,NA,Apex,NC,street_address
-78.880658,35.727331,430,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2073621/0/60/45/afc50ff79ab82b2cd212fc3810f48fad/2/9a63d201fe77665eb10874a2bfafbbc4/2073621.JPG,2073621,CLOSED,015/B,202 Maple Creek Court,Scotts Mill,2434,1998,3,2,1,Detached,"$369,900","$368,000",0-.25 Acres,8,330,0.0096,"$318,913.00",No,1,2,2,2,8/17/2016,0.99,NA,Apex,NC,street_address
-78.87803,35.733589,431,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060344/0/60/45/60a35a970540088e9165d7876987c37f/2/c5517419c7415e117b087ceba497879b/2060344.JPG,2060344,CLOSED,015/B,1201 Xanthacarpa Court,Dogwood Ridge,2951,1998,4,2,1,Detached,"$395,000","$368,000",.26-.5 Acres,8,0,1.03,"$347,806.00",No,1,2,29,29,6/22/2016,0.93,NA,Apex,NC,street_address
-78.864409,35.743921,432,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090756/0/60/45/2e9e6b2edf00ef5d275f3f085bc1bf4b/2/eeccd5c68b67fd986c8e9198e3bae2cb/2090756.JPG,2090756,CLOSED,015/B,916 Haddon Hall Drive,Haddon Hall,2677,1999,3,2,1,Detached,"$375,000","$368,000",.26-.5 Acres,9,0,0.98,"$344,826.00",No,1,2,27,27,11/15/2016,0.98,NA,Apex,NC,street_address
-78.832927,35.740022,433,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094024/0/60/45/7df6c67ceb367fc4dbf195cb19e6e7f1/2/a7da7241f2b61fabda5fb6dbf400cdf6/2094024.JPG,2094024,CLOSED,015/C,1305 Apache Lane,Shepherds Vineyard,2884,1989,4,2,1,Detached,"$360,000","$368,000",.26-.5 Acres,9,0,1.045,"$312,561.00",No,1,2,2,2,11/17/2016,1.02,NA,Apex,NC,street_address
-78.884298,35.752132,434,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089869/0/60/45/cc2180d59a6100fd9a4d6aa4b7188b9e/2/9f0ca06fc53fd8dc94ee76daa9ac8ddb/2089869.JPG,2089869,CLOSED,010/A,2403 Walden Creek Drive,Walden Creek,2771,1997,4,2,1,Detached,"$379,900","$369,000",.26-.5 Acres,10,228,0.99,"$326,120.00",No,1,2,57,57,12/22/2016,0.97,NA,Apex,NC,street_address
-78.8677384,35.7628469,435,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072730/0/60/45/12227ba796f0cf3d8c69cbd95af217cd/2/6078853ade377185151637e75c8ec363/2072730.JPG,2072730,CLOSED,010/A,2019 Templeton Gap Drive,Charleston Village,2963,2003,5,3,0,Detached,"$369,000","$369,000",0-.25 Acres,12,0,1.004,"$326,865.00",No,1,2,26,4,7/22/2016,1,NA,Apex,NC,premise
-78.880641,35.753135,436,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2066898/0/60/45/320878d6a2dd59cad62bc9660a6b43bb/2/c8eef4e1064635f75c8b6386be716f9c/2066898.JPG,2066898,CLOSED,010/A,2306 Walden Creek Drive,Walden Creek,2678,1998,4,2,1,Detached,"$369,900","$369,900",.26-.5 Acres,9,0,1.0045,"$344,000.00",No,1,2,2,2,6/23/2016,1,NA,Apex,NC,street_address
-78.873854,35.732253,437,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091752/0/60/45/dd6f6b6db3a16df66232ee6d62855443/2/f9bb759cc4f59b71aca9c0d08afcaad6/2091752.JPG,2091752,CLOSED,015/B,1012 Manderston Lane,Cameron Park,2500,2002,3,2,1,Detached,"$364,000","$372,000",0-.25 Acres,8,919,0.9805,"$341,420.00",No,1,2,1,1,12/8/2016,1.02,NA,Apex,NC,street_address
-78.8526849,35.743729,438,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058123/0/60/45/15db8bb67d713d7e20f7938f4fc0e14b/2/d5f81ed814fa1ad43ff910937c12c3d2/2058123.JPG,2058123,CLOSED,015/C,1012 Brittley Way,Haddon Place,2550,1996,4,3,1,Detached,"$369,900","$373,000",.26-.5 Acres,8,0,0.96,"$349,132.00",No,1,2,3,3,5/31/2016,1.01,NA,Apex,NC,street_address
-78.8767773,35.7278805,439,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078727/0/60/45/68473d76ade76867f31bf78c7ccef2e8/2/d5c74e5922c08dde116afb15d95297ba/2078727.JPG,2078727,CLOSED,015/B,325 Village Loop Drive,Scotts Mill,2640,2003,4,3,1,Detached,"$375,000","$373,000",0-.25 Acres,10,0,1.0045,"$300,831.00",No,1,2,20,20,9/29/2016,0.99,NA,Apex,NC,premise
-78.88366,35.729161,440,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2056378/0/60/45/59d98418fef0b4e9a5e2e7bb7d11c916/2/7f796db43f8386b3063b16fa57804a32/2056378.JPG,2056378,CLOSED,015/B,113 Curley Maple Court,Scotts Mill,2614,1999,4,2,1,Detached,"$380,000","$373,000",0-.25 Acres,9,0,1.0045,"$350,879.00",No,1,2,2,2,6/24/2016,0.98,NA,Apex,NC,street_address
-78.8737029,35.7258421,441,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2056690/0/60/45/2d30790002722087ddd59f0ec1fc1613/2/022df96304279adf04f9ab1016428375/2056690.JPG,2056690,CLOSED,015/B,621 Village Commons Lane,Scotts Mill,2563,2005,3,2,1,Detached,"$375,000","$373,000",0-.25 Acres,7,388,1.0045,"$313,218.00",No,1,2,3,3,6/3/2016,0.99,NA,Apex,NC,premise
-78.883886,35.728926,442,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092243/0/60/45/8a19843708bf17505ad454f6b6ead721/2/7d606a04d62ce5299744ca215882943b/2092243.JPG,2092243,CLOSED,015/B,305 Hickory Bottom Court,Scotts Mill,2531,1999,4,2,1,Detached,"$374,900","$374,000",.26-.5 Acres,9,272,0.9805,"$362,489.00",No,1,2,41,41,1/5/2017,1,NA,Apex,NC,street_address
-78.8295903,35.7566491,443,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095078/0/60/45/2e71fa34f58d0309046610df0c7f2243/2/4f357b303db4b80c77f3ebf4332ad893/2095078.JPG,2095078,CLOSED,015/C,836 Bay Bouquet Lane,Ellington Place,2947,2014,5,3,0,Detached,"$374,900","$375,000",0-.25 Acres,9,0,0.9805,"$329,829.00",No,1,2,7,7,12/19/2016,1,NA,Apex,NC,street_address
-78.872507,35.737496,444,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2053402/0/60/45/53d485432542f7fa914fcae932696650/2/bb5c2cdc8fa642684e1e83b5c208dd1a/2053402.JPG,2053402,CLOSED,015/B,1780 Pierre Place,Olive Chapel Park,2843,2014,5,3,1,Detached,"$375,000","$375,000",0-.25 Acres,9,0,0.986,"$339,360.00",No,1,2,17,17,4/25/2016,1,NA,Apex,NC,street_address
-78.899787,35.740895,445,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2045055/0/60/45/b0c2b5368bd24a1b1f4256a282b66800/2/db1cd505c44970c090c65add3546e761/2045055.JPG,2045055,CLOSED,015/B,307 Kellyridge Drive,Abbington,2383,1998,4,2,1,Detached,"$375,000","$375,000",.26-.5 Acres,11,457,1.004,"$350,038.00",No,1,2,4,4,2/29/2016,1,NA,Apex,NC,street_address
-78.881224,35.753929,446,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058772/0/60/45/985fea2f99577a52ce0f8fb6e4284b67/2/1990b79fb2c28d6937317890527d1fbb/2058772.JPG,2058772,CLOSED,010/A,2317 Bristers Spring Way,Walden Creek,2650,1999,3,2,1,Detached,"$375,000","$375,000",.26-.5 Acres,10,0,1.0045,"$364,798.00",No,1,2,7,7,5/26/2016,1,NA,Apex,NC,street_address
-78.883058,35.753725,447,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069313/0/60/45/c22188472f3debe6a2a2b3180ffd7318/2/6b765db20bffd8a59d81bb262dea586e/2069313.JPG,2069313,CLOSED,010/A,2408 Bristers Spring Way,Walden Creek,2999,1999,4,3,1,Detached,"$380,000","$375,000",0-.25 Acres,10,0,1.0045,"$376,305.00",No,1,2,12,12,7/19/2016,0.99,NA,Apex,NC,street_address
-78.8732255,35.7376967,448,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079852/0/60/45/7cb8221f71a4cfbe22019c30fce48bae/2/622143fbdd206e3db1a130f8088a1dda/2079852.JPG,2079852,CLOSED,015/B,1792 Pierre Place,Olive Chapel Park,2863,2013,5,3,0,Detached,"$375,000","$376,000",0-.25 Acres,13,0,0.9625,"$339,346.00",No,1,2,1,1,8/23/2016,1,NA,Apex,NC,street_address
-78.875093,35.735371,449,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2073646/0/60/45/b866cab65709190bf2f26d215662bac6/2/ee770728ebfa8113217bd64dbea80e81/2073646.JPG,2073646,CLOSED,015/B,1101 Rosabella Lane,Dogwood Ridge,3070,1996,4,2,1,Detached,"$375,000","$376,000",.26-.5 Acres,10,0,1.0045,"$347,884.00",No,1,2,26,26,8/15/2016,1,NA,Apex,NC,street_address
-78.872663,35.730969,450,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092037/0/60/45/cbc922d3eb0e081eae9239805f80845f/2/b540338653f62a707c81cb941ea9a1cb/2092037.JPG,2092037,CLOSED,015/B,705 TOWN SIDE Drive,Cameron Park,2720,2001,4,2,1,Detached,"$379,900","$376,500",.26-.5 Acres,10,0,0.981,"$339,292.00",No,1,2,21,21,11/30/2016,0.99,NA,Apex,NC,street_address
-78.868804,35.731286,451,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2080019/0/60/45/5dcc510e94cf9de30917d7c5a3997e02/2/3d0915a5baad2f47c2215623ed35b404/2080019.JPG,2080019,CLOSED,015/B,1029 Torrence Drive,Amherst,3565,2003,5,3,0,Detached,"$385,000","$377,000",.26-.5 Acres,11,0,1.004,"$331,659.00",No,1,2,46,46,10/31/2016,0.98,NA,Apex,NC,street_address
-78.863307,35.766833,452,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059834/0/60/45/2f50689be6aa7ed9013da77eec55bed5/2/630f3fd2d935649f716cedabc8fbe462/2059834.JPG,2059834,CLOSED,010/A,500 Hasbrouck Drive,Montclair,3150,2000,5,2,1,Detached,"$378,888","$378,888",.26-.5 Acres,12,0,1.0045,"$366,104.00",No,1,2,3,3,6/8/2016,1,NA,Apex,NC,street_address
-78.863184,35.7440179,453,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086380/0/60/45/ef37dfe1c04f585012ef9cd173267892/2/0e948c73ea01d43ca20dbb3c1b3751f6/2086380.JPG,2086380,CLOSED,015/C,908 Haddon Hall Drive,Haddon Hall,2557,1997,4,2,1,Detached,"$369,000","$379,000",.26-.5 Acres,10,428,0.968,"$341,605.00",No,1,2,3,3,9/28/2016,1.03,NA,Apex,NC,street_address
-78.882426,35.7514619,454,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093937/0/60/45/05f8b07804a0a882a10e536ead7d9ca4/2/10caa2d52a4c6706c318b1f315436797/2093937.JPG,2093937,CLOSED,010/B,1612 Squaw Walden Lane,Walden Creek,2789,1998,4,2,1,Detached,"$389,000","$380,000",.26-.5 Acres,9,0,0.99,"$356,910.00",No,1,2,19,19,12/15/2016,0.98,NA,Apex,NC,street_address
-78.877528,35.7275,455,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2049171/0/60/45/01bf135643cda7f8a1568a8a5cfbed50/2/ef5a599db3de3b0a0772f8726c7f5500/2049171.JPG,2049171,CLOSED,015/B,316 Village Loop Drive,Scotts Mill,2790,2003,3,2,1,Detached,"$379,900","$380,000",0-.25 Acres,9,0,1.0045,"$330,355.00",No,1,2,2,2,3/28/2016,1,NA,Apex,NC,street_address
-78.8691137,35.7150134,456,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074882/0/60/45/51a67fae3a8064258a23a2a10d8a05e7/2/f0bbf30c3c252d4e57d57b4d50f800ca/2074882.JPG,2074882,CLOSED,015/A,1841 Flint Valley Lane,Salem Village,2813,2016,5,3,0,Detached,"$383,695","$380,585",0-.25 Acres,9,0,0.92,$0.00,Yes,0,2,34,34,9/8/2016,0.99,NA,Apex,NC,street_address
-78.875767,35.733808,457,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081325/0/60/45/adb8dc1ebe0e7821246d6d037ecc7572/2/d6a4e722b13dae7407cb95f3893ffc35/2081325.JPG,2081325,CLOSED,015/B,1212 Tartarian Trail,Dogwood Ridge,2725,1999,4,2,1,Detached,"$375,000","$384,000",.26-.5 Acres,9,0,0.98,"$313,771.00",No,1,2,3,3,9/15/2016,1.02,NA,Apex,NC,street_address
-78.862781,35.7126027,458,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081943/0/60/45/3a2de3f9eaf7e7214d088743231d1154/2/18c202ab1e1aba6ddf7ae2a6578f2baa/2081943.JPG,2081943,CLOSED,015/A,1552 Tice Hurst Lane,Salem Village,2589,2014,3,2,1,Detached,"$395,000","$385,000",0-.25 Acres,8,0,0.9805,"$361,747.00",No,1,2,88,88,12/21/2016,0.97,NA,Apex,NC,route
-78.8755151,35.7301457,459,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069790/0/60/45/88748852f28abd7894e5171f4c0e3615/2/5c2b240e9ab2c0dae4bf1743e57f593f/2069790.JPG,2069790,CLOSED,015/B,523 Vatersay Drive,Cameron Park,2770,2001,4,3,1,Detached,"$375,000","$385,000",0-.25 Acres,14,0,0.9625,"$313,971.00",No,1,2,1,1,7/14/2016,1.03,NA,Apex,NC,premise
-78.869902,35.731701,460,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2045374/0/60/45/11e9375f4d97bd5af6c4937ec46f6451/2/72d5cd1286990d6c6cc40e1baf1aaa91/2045374.JPG,2045374,CLOSED,015/B,1820 WHITE DOGWOOD Road,Amherst,3515,2002,4,2,1,Detached,"$389,900","$385,000",.26-.5 Acres,10,0,0.975,"$335,983.00",No,1,2,27,27,4/5/2016,0.99,NA,Apex,NC,street_address
